State,Date,Total,Category,lag_1,lag_7,lag_30,rolling_mean_4,rolling_std_4,month,quarter,week,year
Arkansas,2022-06-26,114411032,Beverages,117770997.0,99464637.0,77954786.0,113126572.5,3695685.757812447,6,2,25,2022
Arkansas,2022-07-17,114762339,Beverages,114411032.0,104085976.0,76727707.0,114202056.75,3261639.7246861905,7,3,28,2022
Arkansas,2022-07-24,114581651,Beverages,114762339.0,100996169.0,78200292.0,115381504.75,1599439.7788668603,7,3,29,2022
Arkansas,2022-07-31,114979802,Beverages,114581651.0,110749148.0,75360902.0,114683706.0,244009.7834146907,7,3,30,2022
Arkansas,2022-08-14,118150219,Beverages,114979802.0,110460402.0,76041639.0,115618502.75,1695641.8388383219,8,3,32,2022
Arkansas,2022-08-21,112180743,Beverages,118150219.0,109863859.0,74662068.0,114973103.75,2452523.8695378704,8,3,33,2022
Arkansas,2022-08-28,113832344,Beverages,112180743.0,117770997.0,70631842.0,114785777.0,2520076.2090747887,8,3,34,2022
Arkansas,2022-09-18,113416519,Beverages,113832344.0,114411032.0,101130188.0,114394956.25,2599910.9365547523,9,3,37,2022
Arkansas,2022-09-25,110869552,Beverages,113416519.0,114762339.0,98315876.0,112574789.5,1335796.8217770841,9,3,38,2022
Arkansas,2022-10-16,109648626,Beverages,110869552.0,114581651.0,96518730.0,111941760.25,2013066.9393040575,10,4,41,2022
Arkansas,2022-10-23,105598575,Beverages,109648626.0,114979802.0,99626519.0,109883318.0,3259359.3296878813,10,4,42,2022
Arkansas,2022-10-30,102518258,Beverages,105598575.0,118150219.0,100440189.0,107158752.75,3827002.5699511888,10,4,43,2022
Arkansas,2022-11-13,104922414,Beverages,102518258.0,112180743.0,95547889.0,105671968.25,2962370.2978318464,11,4,45,2022
Arkansas,2022-11-20,104002357,Beverages,104922414.0,113832344.0,99984094.0,104260401.0,1332994.0991155086,11,4,46,2022
Arkansas,2022-11-27,103751416,Beverages,104002357.0,113416519.0,99759952.0,103798611.25,990955.2273705491,11,4,47,2022
Arkansas,2022-12-18,104855820,Beverages,103751416.0,110869552.0,98948580.0,104383001.75,593945.4683972936,12,4,50,2022
Arkansas,2022-12-25,110014384,Beverages,104855820.0,109648626.0,92112220.0,105655994.25,2943794.2924186024,12,4,51,2022
Arkansas,2023-01-15,101487862,Beverages,110014384.0,105598575.0,94644193.0,105027370.5,3608134.953632568,1,1,2,2023
Arkansas,2023-01-22,96226248,Beverages,101487862.0,102518258.0,97702066.0,103146078.5,5794554.125721705,1,1,3,2023
Arkansas,2023-01-29,98786791,Beverages,96226248.0,104922414.0,90819494.0,101628821.25,5988947.203192424,1,1,4,2023
Arkansas,2023-02-19,100840048,Beverages,98786791.0,104002357.0,99037115.0,99335237.25,2370995.30109074,2,1,7,2023
Arkansas,2023-02-26,102483063,Beverages,100840048.0,103751416.0,102169602.0,99584037.5,2701373.9426344605,2,1,8,2023
Arkansas,2023-03-19,111784587,Beverages,102483063.0,104855820.0,102381503.0,103473622.25,5743269.777160714,3,1,11,2023
Arkansas,2023-03-26,102395451,Beverages,111784587.0,110014384.0,99464637.0,104375787.25,4996528.879438641,3,1,12,2023
Arkansas,2023-04-16,111327538,Beverages,102395451.0,101487862.0,104085976.0,106997659.75,5267017.731452435,4,2,15,2023
Arkansas,2023-04-23,110406153,Beverages,111327538.0,96226248.0,100996169.0,108978432.25,4425939.8618998835,4,2,16,2023
Arkansas,2023-04-30,111996706,Beverages,110406153.0,98786791.0,110749148.0,109031462.0,4471802.556572847,4,2,17,2023
California,2020-09-27,536372040,Beverages,546802449.0,566344439.0,504318966.0,554066645.0,17656756.23561372,9,3,39,2020
California,2020-10-18,535362222,Beverages,536372040.0,563610657.0,491957817.0,543431539.5,9390808.23184847,10,4,42,2020
California,2020-10-25,529163244,Beverages,535362222.0,590385374.0,505768872.0,536924988.75,7315665.720208944,10,4,43,2020
California,2020-11-15,497866038,Beverages,529163244.0,586280792.0,486794359.0,524690886.0,18164995.890447155,11,4,46,2020
California,2020-11-22,521507022,Beverages,497866038.0,577902644.0,477240955.0,520974631.5,16414898.398138046,11,4,47,2020
California,2020-11-29,471884849,Beverages,521507022.0,555189447.0,461461506.0,505105288.25,25844447.71461186,11,4,48,2020
California,2020-12-13,487555072,Beverages,471884849.0,546802449.0,491464690.0,494703245.25,20818431.691470977,12,4,50,2020
California,2020-12-20,505770196,Beverages,487555072.0,536372040.0,446846319.0,496679284.75,21579901.96748324,12,4,51,2020
California,2020-12-27,474551686,Beverages,505770196.0,535362222.0,439475032.0,484940450.75,15482137.03537403,12,4,52,2020
California,2021-01-17,488099008,Beverages,474551686.0,529163244.0,450336277.0,488993990.5,12817861.370939963,1,1,2,2021
California,2021-01-24,475172743,Beverages,488099008.0,497866038.0,446287373.0,485898408.25,14646030.048155922,1,1,3,2021
California,2021-01-31,476419790,Beverages,475172743.0,521507022.0,454404243.0,478560806.75,6406071.624415712,1,1,4,2021
California,2021-02-14,485051221,Beverages,476419790.0,471884849.0,594467897.0,481185690.5,6366726.791580818,2,1,6,2021
California,2021-02-21,482836202,Beverages,485051221.0,487555072.0,514100499.0,479869989.0,4817038.430519864,2,1,7,2021
California,2021-02-28,514375629,Beverages,482836202.0,505770196.0,465090389.0,489670710.5,16871772.104772616,2,1,8,2021
California,2021-03-14,612121418,Beverages,514375629.0,474551686.0,499937572.0,523596117.5,60742148.9976463,3,1,10,2021
California,2021-03-21,535505288,Beverages,612121418.0,488099008.0,511961313.0,536209634.25,55041021.28155275,3,1,11,2021
California,2021-03-28,488584342,Beverages,535505288.0,475172743.0,506672448.0,537646669.25,53228209.8907985,3,1,12,2021
California,2021-04-18,515453323,Beverages,488584342.0,476419790.0,528426454.0,537916092.75,53073659.29191416,4,2,15,2021
California,2021-04-25,532877586,Beverages,515453323.0,485051221.0,525499509.0,518105134.75,21598610.75164333,4,2,16,2021
California,2021-05-16,551703983,Beverages,532877586.0,482836202.0,572134465.0,522154808.5,26832926.290165063,5,2,19,2021
California,2021-05-23,564105034,Beverages,551703983.0,514375629.0,539820647.0,541034981.5,21346500.63682419,5,2,20,2021
California,2021-05-30,580968751,Beverages,564105034.0,612121418.0,550818407.0,557413838.5,20283294.74121104,5,2,21,2021
California,2021-06-13,589885974,Beverages,580968751.0,535505288.0,566344439.0,571665935.5,17070041.57653094,6,2,23,2021
California,2021-06-20,602011587,Beverages,589885974.0,488584342.0,563610657.0,584242836.5,15956443.009700693,6,2,24,2021
California,2021-06-27,585311316,Beverages,602011587.0,515453323.0,590385374.0,589544407.0,9073921.982114656,6,2,25,2021
California,2021-07-18,608751471,Beverages,585311316.0,532877586.0,586280792.0,596490087.0,10792091.694580045,7,3,28,2021
California,2021-07-25,598589158,Beverages,608751471.0,551703983.0,577902644.0,598665883.0,9853310.22287229,7,3,29,2021
California,2021-08-15,638156864,Beverages,598589158.0,564105034.0,555189447.0,607702202.25,22457268.680611633,8,3,32,2021
California,2021-08-22,617148868,Beverages,638156864.0,580968751.0,546802449.0,615661590.25,16807409.34997765,8,3,33,2021
California,2021-08-29,595262791,Beverages,617148868.0,589885974.0,536372040.0,612289420.25,19751305.171474352,8,3,34,2021
California,2021-09-19,586302816,Beverages,595262791.0,602011587.0,535362222.0,609217834.75,23239406.423302002,9,3,37,2021
California,2021-09-26,580649015,Beverages,586302816.0,585311316.0,529163244.0,594840872.5,16042982.957731225,9,3,38,2021
California,2021-10-17,818621940,Beverages,580649015.0,608751471.0,497866038.0,645209140.5,115764994.31963937,10,4,41,2021
California,2021-10-24,782324756,Beverages,818621940.0,598589158.0,521507022.0,691974631.75,126177931.54593343,10,4,42,2021
California,2021-10-31,801781952,Beverages,782324756.0,638156864.0,471884849.0,745844415.75,111124422.23530084,10,4,43,2021
California,2021-11-14,792175855,Beverages,801781952.0,617148868.0,487555072.0,798726125.75,15460621.75674267,11,4,45,2021
California,2021-11-21,804762762,Beverages,792175855.0,595262791.0,505770196.0,795261331.25,10159901.970501224,11,4,46,2021
California,2021-11-28,738558960,Beverages,804762762.0,586302816.0,474551686.0,784319882.25,30976407.826204844,11,4,47,2021
California,2021-12-19,774968962,Beverages,738558960.0,580649015.0,488099008.0,777616634.75,28759898.277689047,12,4,50,2021
California,2021-12-26,749275823,Beverages,774968962.0,818621940.0,475172743.0,766891626.75,29510013.98841721,12,4,51,2021
California,2022-01-16,755673421,Beverages,749275823.0,782324756.0,476419790.0,754619291.5,15293867.855687654,1,1,2,2022
California,2022-01-23,750604360,Beverages,755673421.0,801781952.0,485051221.0,757630641.5,11883036.841530422,1,1,3,2022
California,2022-01-30,732224035,Beverages,750604360.0,792175855.0,482836202.0,746944409.75,10193393.183132542,1,1,4,2022
California,2022-02-13,762696333,Beverages,732224035.0,804762762.0,514375629.0,750299537.25,13030424.269434322,2,1,6,2022
California,2022-02-20,739917838,Beverages,762696333.0,738558960.0,612121418.0,746360641.5,13244084.513042703,2,1,7,2022
California,2022-02-27,757884374,Beverages,739917838.0,774968962.0,535505288.0,748180645.0,14465533.02198157,2,1,8,2022
California,2022-03-13,779023246,Beverages,757884374.0,749275823.0,488584342.0,759880447.75,16092089.495852599,3,1,10,2022
California,2022-03-20,773456533,Beverages,779023246.0,755673421.0,515453323.0,762570497.75,17552791.211957224,3,1,11,2022
California,2022-03-27,798854528,Beverages,773456533.0,750604360.0,532877586.0,777304670.25,16924399.9242347,3,1,12,2022
California,2022-04-17,822280165,Beverages,798854528.0,732224035.0,551703983.0,793403618.0,22122753.63607115,4,2,15,2022
California,2022-04-24,798871465,Beverages,822280165.0,762696333.0,564105034.0,798365672.75,19940436.203152057,4,2,16,2022
California,2022-05-15,812869874,Beverages,798871465.0,739917838.0,580968751.0,808219008.0,11466134.724131927,5,2,19,2022
California,2022-05-22,823723310,Beverages,812869874.0,757884374.0,589885974.0,814436203.5,11438131.430027576,5,2,20,2022
California,2022-05-29,854870957,Beverages,823723310.0,779023246.0,602011587.0,822583901.5,23807521.077922825,5,2,21,2022
California,2022-06-19,886160929,Beverages,854870957.0,773456533.0,585311316.0,844406267.5,33041843.820851456,6,2,24,2022
California,2022-06-26,888243245,Beverages,886160929.0,798854528.0,608751471.0,863249610.25,30452917.46624273,6,2,25,2022
California,2022-07-17,896695790,Beverages,888243245.0,822280165.0,598589158.0,881492730.25,18323148.980601355,7,3,28,2022
California,2022-07-24,921542954,Beverages,896695790.0,798871465.0,638156864.0,898160729.5,16240137.326539509,7,3,29,2022
California,2022-07-31,903223651,Beverages,921542954.0,812869874.0,617148868.0,902426410.0,14143078.669059606,7,3,30,2022
California,2022-08-14,938316356,Beverages,903223651.0,823723310.0,595262791.0,914944687.75,18798731.924243707,8,3,32,2022
California,2022-08-21,900851967,Beverages,938316356.0,854870957.0,586302816.0,915983732.0,17525610.052267626,8,3,33,2022
California,2022-08-28,909390979,Beverages,900851967.0,886160929.0,580649015.0,912945738.25,17292414.925683465,8,3,34,2022
California,2022-09-18,867638860,Beverages,909390979.0,888243245.0,818621940.0,904049540.5,29090134.298540063,9,3,37,2022
California,2022-09-25,855686656,Beverages,867638860.0,896695790.0,782324756.0,883392115.5,25797576.518270656,9,3,38,2022
California,2022-10-16,826542797,Beverages,855686656.0,921542954.0,801781952.0,864814823.0,34366069.873438895,10,4,41,2022
California,2022-10-23,836400784,Beverages,826542797.0,903223651.0,792175855.0,846567274.25,18542851.8362282,10,4,42,2022
California,2022-10-30,821263499,Beverages,836400784.0,938316356.0,804762762.0,834973434.0,15166991.039466431,10,4,43,2022
California,2022-11-13,811480817,Beverages,821263499.0,900851967.0,738558960.0,823921974.25,10399347.56026692,11,4,45,2022
California,2022-11-20,832806518,Beverages,811480817.0,909390979.0,774968962.0,825487904.5,11353371.666674986,11,4,46,2022
California,2022-11-27,792984860,Beverages,832806518.0,867638860.0,749275823.0,814633923.5,16860392.37581173,11,4,47,2022
California,2022-12-18,802540094,Beverages,792984860.0,855686656.0,755673421.0,809953072.25,17004768.548511665,12,4,50,2022
California,2022-12-25,815368628,Beverages,802540094.0,826542797.0,750604360.0,810925025.0,17230805.085008167,12,4,51,2022
California,2023-01-15,766999017,Beverages,815368628.0,836400784.0,732224035.0,794473149.75,20483648.58102998,1,1,2,2023
California,2023-01-22,764986979,Beverages,766999017.0,821263499.0,762696333.0,787473679.5,25363940.950156357,1,1,3,2023
California,2023-01-29,778317435,Beverages,764986979.0,811480817.0,739917838.0,781418014.75,23381931.533910654,1,1,4,2023
California,2023-02-19,786199419,Beverages,778317435.0,832806518.0,757884374.0,774125712.5,9960775.821505697,2,1,7,2023
California,2023-02-26,786344636,Beverages,786199419.0,792984860.0,779023246.0,778962117.25,10043243.566775292,2,1,8,2023
California,2023-03-19,841308841,Beverages,786344636.0,802540094.0,773456533.0,798042582.75,29086956.0828112,3,1,11,2023
California,2023-03-26,789656125,Beverages,841308841.0,815368628.0,798854528.0,800877255.25,27001622.10926313,3,1,12,2023
California,2023-04-16,835223086,Beverages,789656125.0,766999017.0,822280165.0,813133172.0,29158360.84206638,4,2,15,2023
California,2023-04-23,850571754,Beverages,835223086.0,764986979.0,798871465.0,829189951.5,27100867.824292988,4,2,16,2023
California,2023-04-30,874642691,Beverages,850571754.0,778317435.0,812869874.0,837523414.0,35798830.36671926,4,2,17,2023
Colorado,2020-09-27,107762178,Beverages,109526977.0,119223162.0,96208959.0,109822497.25,3310421.6442744704,9,3,39,2020
Colorado,2020-10-18,103854518,Beverages,107762178.0,115636420.0,96070971.0,107138640.25,2377150.2229490886,10,4,42,2020
Colorado,2020-10-25,101886131,Beverages,103854518.0,118885840.0,97471702.0,105757451.0,3504118.013332977,10,4,43,2020
Colorado,2020-11-15,100429080,Beverages,101886131.0,116517361.0,94977961.0,103482976.75,3179402.8761916216,11,4,46,2020
Colorado,2020-11-22,104943497,Beverages,100429080.0,114589946.0,95674566.0,102778306.5,2013382.1764322268,11,4,47,2020
Colorado,2020-11-29,94796796,Beverages,104943497.0,107410888.0,97765963.0,100513876.0,4250365.477488647,11,4,48,2020
Colorado,2020-12-13,102075751,Beverages,94796796.0,109526977.0,102108204.0,100561281.0,4271775.6211042525,12,4,50,2020
Colorado,2020-12-20,104443758,Beverages,102075751.0,107762178.0,91828009.0,101564950.5,4682269.448368988,12,4,51,2020
Colorado,2020-12-27,99610494,Beverages,104443758.0,103854518.0,93556021.0,100231699.75,4125774.0715982257,12,4,52,2020
Colorado,2021-01-17,100352533,Beverages,99610494.0,101886131.0,91933087.0,101620634.0,2146773.048776999,1,1,2,2021
Colorado,2021-01-24,98388621,Beverages,100352533.0,100429080.0,93183877.0,100698851.5,2624623.668777479,1,1,3,2021
Colorado,2021-01-31,99306860,Beverages,98388621.0,104943497.0,92341806.0,99414627.0,812882.4402191337,1,1,4,2021
Colorado,2021-02-14,98307861,Beverages,99306860.0,94796796.0,117149278.0,99088968.75,956501.872928048,2,1,6,2021
Colorado,2021-02-21,97443599,Beverages,98307861.0,102075751.0,104354543.0,98361735.25,761546.7254197432,2,1,7,2021
Colorado,2021-02-28,101868950,Beverages,97443599.0,104443758.0,94075698.0,99231817.5,1915856.6593038621,2,1,8,2021
Colorado,2021-03-14,128981248,Beverages,101868950.0,99610494.0,99657930.0,106650414.5,15009909.816749789,3,1,10,2021
Colorado,2021-03-21,105019247,Beverages,128981248.0,100352533.0,100031056.0,108328261.0,14114933.122091299,3,1,11,2021
Colorado,2021-03-28,99085283,Beverages,105019247.0,98388621.0,106926596.0,108738682.0,13711029.684024537,3,1,12,2021
Colorado,2021-04-18,99335213,Beverages,99085283.0,99306860.0,110779344.0,108105247.75,14184546.293701122,4,2,15,2021
Colorado,2021-04-25,104244477,Beverages,99335213.0,98307861.0,106394738.0,101921055.0,3147764.55832262,4,2,16,2021
Colorado,2021-05-16,109714051,Beverages,104244477.0,97443599.0,114522305.0,103094756.0,5011552.054385415,5,2,19,2021
Colorado,2021-05-23,117625053,Beverages,109714051.0,101868950.0,111039373.0,107729698.5,7841552.806230388,5,2,20,2021
Colorado,2021-05-30,116957171,Beverages,117625053.0,128981248.0,116567565.0,112135188.0,6364363.341524012,5,2,21,2021
Colorado,2021-06-13,125933476,Beverages,116957171.0,105019247.0,119223162.0,117557437.75,6634295.3524024645,6,2,23,2021
Colorado,2021-06-20,127783969,Beverages,125933476.0,99085283.0,115636420.0,122074917.25,5581946.077435623,6,2,24,2021
Colorado,2021-06-27,120337964,Beverages,127783969.0,99335213.0,118885840.0,122753145.0,4995001.143142147,6,2,25,2021
Colorado,2021-07-18,124870676,Beverages,120337964.0,104244477.0,116517361.0,124731521.25,3166746.0608118894,7,3,28,2021
Colorado,2021-07-25,124809030,Beverages,124870676.0,109714051.0,114589946.0,124450409.75,3073003.933425884,7,3,29,2021
Colorado,2021-08-15,127856917,Beverages,124809030.0,117625053.0,107410888.0,124468646.75,3099484.018505815,8,3,32,2021
Colorado,2021-08-22,124153756,Beverages,127856917.0,116957171.0,109526977.0,125422594.75,1654987.6736087657,8,3,33,2021
Colorado,2021-08-29,120426229,Beverages,124153756.0,125933476.0,107762178.0,124311483.0,3051651.5592167536,8,3,34,2021
Colorado,2021-09-19,118347312,Beverages,120426229.0,127783969.0,103854518.0,122696053.5,4196151.591588064,9,3,37,2021
Colorado,2021-09-26,116470675,Beverages,118347312.0,120337964.0,101886131.0,119849493.0,3293036.2494588573,9,3,38,2021
Colorado,2021-10-17,158171905,Beverages,116470675.0,124870676.0,100429080.0,128354030.25,19944123.858075548,10,4,41,2021
Colorado,2021-10-24,157175507,Beverages,158171905.0,124809030.0,104943497.0,137541349.75,23263020.44311058,10,4,42,2021
Colorado,2021-10-31,155305036,Beverages,157175507.0,127856917.0,94796796.0,146780780.75,20241652.465767317,10,4,43,2021
Colorado,2021-11-14,156901319,Beverages,155305036.0,124153756.0,102075751.0,156888441.75,1188419.6739869623,11,4,45,2021
Colorado,2021-11-21,160371575,Beverages,156901319.0,120426229.0,104443758.0,157438359.25,2122288.5650862725,11,4,46,2021
Colorado,2021-11-28,147374438,Beverages,160371575.0,118347312.0,99610494.0,154988092.0,5498803.127216837,11,4,47,2021
Colorado,2021-12-19,163200759,Beverages,147374438.0,116470675.0,100352533.0,156962022.75,6891355.522832929,12,4,50,2021
Colorado,2021-12-26,156967757,Beverages,163200759.0,158171905.0,98388621.0,156978632.25,6891240.5090481285,12,4,51,2021
Colorado,2022-01-16,156254016,Beverages,156967757.0,157175507.0,99306860.0,155949242.5,6512603.740338269,1,1,2,2022
Colorado,2022-01-23,150034320,Beverages,156254016.0,155305036.0,98307861.0,156614213.0,5383069.611919363,1,1,3,2022
Colorado,2022-01-30,152646637,Beverages,150034320.0,156901319.0,97443599.0,153975682.5,3237489.4413340287,1,1,4,2022
Colorado,2022-02-13,155012983,Beverages,152646637.0,160371575.0,101868950.0,153486989.0,2745433.2271506796,2,1,6,2022
Colorado,2022-02-20,151291673,Beverages,155012983.0,147374438.0,128981248.0,152246403.25,2130647.219582483,2,1,7,2022
Colorado,2022-02-27,155238168,Beverages,151291673.0,163200759.0,105019247.0,153547365.25,1906681.9552632663,2,1,8,2022
Colorado,2022-03-13,165585877,Beverages,155238168.0,156967757.0,99085283.0,156782175.25,6141790.701571208,3,1,10,2022
Colorado,2022-03-20,154499195,Beverages,165585877.0,156254016.0,99335213.0,156653728.25,6196255.378396258,3,1,11,2022
